coordinates
39.7515175 -126.935471
-57.0422925 43.098919
73.581911 -62.592176
39.206070 65.895466
12.468846 -88.671917
-45.186145 -98.637309
2.985988 152.343564
56.1307995 143.714611
15.269860 -117.944933
66.741213 62.512031
43.8725955 157.750001
68.1332145 -139.244853
-23.6344545 -93.811770
49.2794095 83.901324
75.671228 46.250876
66.159483 -59.225548
9.753757 -5.855748
-55.045990 -120.617269
-80.892979 -25.963799
72.2573855 -1.420353
79.4914585 -80.787436
68.542584 94.930993
67.595201 -34.639860
-86.7108925 29.153580
47.1398385 179.486078
43.9033875 133.494141
-0.691365 58.026278
-79.0334545 -102.968899
-6.763256 -169.055190
-27.415221 -160.001357
6.547016 -150.552198
27.9580885 158.205359
2.0066275 154.456333
-48.2419405 -147.797766
2.8211845 -177.827890
49.338341 20.014406
3.2931485 8.778621
-89.5681735 108.072985
-3.1125235 40.696375
87.8090035 -77.927723
-61.004704 55.342212
-69.485169 50.719310
-51.817859 -61.301603
15.751022 17.109713
-37.641408 -159.743635
-24.151478 -92.418261
-17.745810 -27.294437
-43.8876705 141.777799
71.9745975 9.344882
-88.062657 -151.056745
82.907864 -35.210286
-1.808472 -120.602238
-29.9177825 -140.995085
-22.7318345 -93.907134
-7.452730 82.228958
-36.2755495 -164.404983
-83.0023875 -84.289542
26.1130945 -86.875373
-12.4547095 -37.171761
78.790572 145.074328
5.178841 -46.769533
78.4501685 -34.330979
87.3548285 101.609449
74.4130295 68.558398
65.861349 178.825771
70.031813 -122.766476
62.8574345 -140.875274
-53.5970295 -61.651198
35.051625 33.038162
58.0685215 106.799897
-58.1515475 -31.414486
44.0066265 -166.509923
-46.3264585 -115.290693
13.1161335 163.730508
86.977617 145.234253
-44.130237 -155.003764
20.594496 109.550839
28.5900005 143.431429
30.074523 -80.738630
-3.3501145 -162.782542
-28.9063525 164.945842
43.0589745 164.102120
-42.864205 -58.581491
1.391576 -140.847479
27.7664165 -52.508183
-68.0044475 -14.505301
70.5573595 -57.463081
-4.4687745 106.692359
40.1200535 -81.016702
-67.0113365 -132.831988
70.5327215 15.964503
-53.343676 144.097663
84.4217295 57.220148
-30.1410145 -147.289139
19.876718 -72.970247
15.2393255 -12.321062
41.123796 -37.903098
18.315007 -136.791252
-76.975911 36.334563
-49.340143 125.860050
17.362394 -0.702452
19.929687 -12.487593
74.3302305 -41.826326
-47.267264 53.781947
37.314726 99.846422
-32.683262 150.930979
-9.0563915 5.875824
-19.276647 -135.953289
-42.1477045 138.551181
65.8704155 -175.224704
21.698693 139.258561
-48.942314 142.782515
-39.894439 113.563719
37.6040785 14.780514
3.7846485 127.823663
73.649372 46.011508
26.166579 74.243618
-3.136615 -57.069938
-88.7795645 148.541705
-0.551735 148.295283
60.1569635 100.296301
-59.8936045 -11.222079
26.011730 -10.595545
51.6619385 -174.035626
19.7366785 151.149168
-39.984235 -61.190999
-75.872736 -64.937188
32.340842 122.118164
-4.987421 124.665505
17.1278635 -131.071206
-47.4736885 -137.882013
10.0706365 24.984833
-17.030081 138.055974
-82.1571675 -77.317721
-68.2550125 55.566358
-41.8524525 45.343338
-59.882990 53.033266
48.9031795 -105.400232
71.906328 -45.455265
87.593187 31.547584
-75.8429955 169.985216
47.9465425 84.840414
-22.5513975 -101.757741
53.263246 41.702640
3.047827 166.662853
57.927248 6.750026
-53.5699305 4.061573
-21.4275605 150.809475
16.613938 157.118714
18.518550 -41.150661
24.067854 74.236152
76.577340 -128.549495
-53.059640 154.241350
-50.4462615 114.398488
-83.1817355 -12.234137
-33.432949 174.409295
59.6755965 -2.672374
52.417198 57.017956
-35.904359 -143.545921
-36.326146 -116.084027
62.500634 59.148786
60.905068 -107.068296
-53.656427 -60.539541
-69.358571 -85.565822
-7.1731985 -34.447780
21.9085325 -136.707905
19.9259495 -178.135562
89.767900 -114.215887
-65.7347135 60.379076
-46.1200005 72.764830
-15.228170 113.507252
-20.099256 71.412342
-67.3077275 159.623380
39.9961545 155.779190
-5.9187045 -147.898202
55.8869605 25.268046
25.845688 -1.008514
-30.3154535 -160.555751
-29.834827 -158.035702
76.981950 140.872201
37.284290 -94.723999
-64.834663 -119.436261
18.8724435 91.781014
-22.725568 147.971129
19.588179 166.413528
-77.3607255 171.171398
54.3933675 11.996051
22.795147 -44.587011
23.2860745 178.731186
22.041202 -46.697798
-9.146348 -79.068412
-39.3624545 -135.752274
-45.761234 34.005245
14.6408575 -13.280673
30.4687815 84.496207
-56.0927895 102.399179
76.4712575 -40.693238
-60.1026735 -114.139292
-21.180953 -60.275100
47.6429475 -59.893642
-89.5422155 141.914067
18.7244375 176.456057
57.091253 -142.390932
-16.226790 -121.006904
-50.7251265 85.751782
34.2258885 125.058558
-51.312460 1.026866
-5.4627125 -40.976988
74.383775 -40.883919
89.7428045 -158.125228
64.1686465 -56.259963
56.271897 124.868574
7.2446275 94.003368
-89.141477 -132.806280
-34.2897275 105.964444
-70.000657 -172.556054
-57.9641025 19.207751
-74.1858275 -47.260757
-83.527445 -162.642228
-55.835796 -166.148098
-73.680745 -128.500729
52.7658115 -118.607817
2.8972555 -30.280263
-40.845677 23.257204
81.066556 -158.292248
7.6027985 132.046873
44.941633 -4.828469
-42.5772245 77.885623
1.330217 176.711665
-33.809139 11.370385
-62.0652035 118.827795
53.5829005 71.876062
-46.406863 60.584259
69.471416 -165.572464
-23.964368 41.291976
-62.513208 113.996346
75.542159 31.920694
70.5288795 119.948875
30.0261735 -20.847494
35.2402525 145.289424
27.3828915 10.212082
34.5523925 98.407524
-61.2529125 149.392337
-78.6355955 -7.096686
20.4075235 101.615056
56.076388 63.229557
41.8793485 -99.092894
76.244287 163.856799
57.011831 34.236594
55.924438 -63.769830
-1.6237435 -131.182033
-76.671898 161.313686
49.868074 -15.982345
-23.0561205 156.543270
-1.2927675 -5.349962
11.093683 42.288263
26.7187585 -177.238046
-8.7140335 47.039670
-81.1276735 2.083950
74.9908005 -74.954550
20.605286 -39.981713
72.359184 133.183036
66.2458715 124.505430
-15.1429545 140.648347
-89.127406 -24.958164
-75.641332 -92.187875
37.894386 -113.225376
3.9685775 0.302627
57.0594545 54.337958
84.980903 -113.399265
30.7929565 -55.279879
-75.101306 156.665076
-71.221040 87.403700
-49.0223375 -130.289628
40.5485245 -134.507665
50.673249 156.902707
-82.7124635 -0.552885
-74.7155845 68.530239
-50.090925 122.691803
76.8973305 33.454226
-76.544844 43.462941
56.6595045 52.089553
11.638469 -113.156010
16.294106 -157.451947
33.452567 38.282272
75.5592855 145.375057
-5.318606 -40.136605
-89.202736 139.820543
69.5429375 150.717269
-5.2348575 77.414509
3.263213 -4.487573
-55.7984785 -19.747509
63.472130 170.880389
-25.863405 -143.378538
48.2664965 162.085717
41.873172 -102.459621
-34.487103 113.591454
64.733822 3.794464
